playlist_id,playlist_name,curator_type,curator,playlist_followers,track_id,track_title,artist,artist_id,artist_country,region_group,diaspora,track_popularity,artist_popularity,playlist_position,release_year,album_label,label_type,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,speechiness,loudness,key,mode,time_signature
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,4FHlbOMdOcPnOYmfH8dl1Z,Dem Dey,Burna Boy,3wcj11K77LjEY1PkEazffa,Nigeria,West Africa,False,61,80,54,2025,Unknown,Independent,0.673,0.701,0.64,117.4,0.193,0.0155,0.104,0.3,-4.12,8,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,0qlu7Te2J2BuAGFcwb3rjn,FUN,Rema,46pWGuE3dSwY3bMMXGBvVS,Nigeria,West Africa,False,78,77,55,2025,Unknown,Independent,0.644,0.679,0.583,102.7,0.01,0.0895,0.221,0.12,-6.06,0,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,6pQbYAALQzrKufayaBz8cC,GROOVING (with Davido and Seun Kuti),"ODUMODUBLVCK, Davido, Seun Kuti",3LOm0AZjpwVQebvkyanjDy,Nigeria,West Africa,False,57,73,56,2025,Unknown,Independent,0.665,0.725,0.702,116.2,0.315,0.0019,0.174,0.3,-7.97,9,0,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,2rjXDlyaMpuqL7lzyEh7V4,satisfaction (feat. Asake),"Gunna, Asake",2hlmm7s2ICUX0LVIhVFlZQ,United States,North America,True,50,86,57,2025,Unknown,Independent,0.664,0.701,0.659,90.0,0.056,0.0562,0.193,0.3,-6.46,0,0,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,6teayPHJeebZj4s9eMPCyY,Na So,Shallipopi,4TKhxSkqClXrdtUWgKqHVU,Nigeria,West Africa,False,69,70,58,2025,Unknown,Independent,0.704,0.781,0.423,126.2,0.203,0.1443,0.293,0.119,-6.21,3,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,4uLBwGnr1U3ctcDZrnVEgK,WHY LOVE,Asake,3a1tBryiczPAZpgoZN9Rzg,Nigeria,West Africa,False,65,75,59,2025,Unknown,Independent,0.69,0.824,0.8,135.0,0.293,0.0418,0.267,0.226,-3.53,5,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,3BRna1YDKLEtiEiJ0ArbSA,Offa Me (feat. Victoria Monét),"Davido, Victoria Monét",0Y3agQaa6g2r0YmHPOO9rh,Nigeria,West Africa,False,58,75,60,2025,Unknown,Independent,0.784,0.793,0.653,90.0,0.203,0.0617,0.35,0.242,-4.59,2,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,2Zju2Flw73tLPQNEfqu9gJ,Sin City,"Black Sherif, Seyi Vibez",2LiqbH7OhqP0yuaG8VL1wJ,Ghana,West Africa,False,53,65,61,2025,Unknown,Independent,0.55,0.732,0.659,111.9,0.116,0.013,0.113,0.257,-3.83,10,0,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,04Np3EvsIBgaDLriPvfxQn,Cutesy,BNXN,3zaDigUwjHvjOkSn0NDf9x,Nigeria,West Africa,False,42,71,62,2025,Unknown,Independent,0.784,0.747,0.665,118.3,0.382,0.0591,0.121,0.173,-5.35,4,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,4DREBgUie15tAPq9KQqe2c,Laho II,"Shallipopi, Burna Boy",4TKhxSkqClXrdtUWgKqHVU,Nigeria,West Africa,False,71,70,63,2025,Unknown,Independent,0.671,0.781,0.539,104.0,0.129,0.0325,0.05,0.252,-5.9,11,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,6rglbXafPHF3J7gM9ssgkM,Sweet Love,Burna Boy,3wcj11K77LjEY1PkEazffa,Nigeria,West Africa,False,39,80,64,2025,Unknown,Independent,0.664,0.683,0.557,110.9,0.251,0.0337,0.234,0.3,-6.71,1,0,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,4AXybaV9uvaFj9piNGYcue,Follow Her (feat. Kizz Daniel),"Blaqbonez, Kizz Daniel",12kjvw4e3gLp6qVHO65n7W,Nigeria,West Africa,False,18,64,65,2025,Unknown,Independent,0.581,0.72,0.555,112.2,0.146,0.0865,0.076,0.3,-6.77,6,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,5VceXjXeBMGOHC04rjpyC7,4 Kampé II,"Joé Dwèt Filé, Burna Boy",26zgIfFyTCImkHAp5gwKW8,France,Western Europe,True,61,65,66,2025,Unknown,Independent,0.761,0.681,0.555,100.5,0.104,0.1214,0.188,0.3,-3.0,3,0,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,5GyaXqMfcIGHfmTUITFacS,With You (feat. Omah Lay),"Davido, Omah Lay",0Y3agQaa6g2r0YmHPOO9rh,Nigeria,West Africa,False,76,75,67,2025,Unknown,Independent,0.613,0.847,0.56,131.0,0.193,0.0977,0.109,0.3,-7.03,4,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,6NOrpcicPUh2eaj8bAD44u,Baby (Is it a Crime),Rema,46pWGuE3dSwY3bMMXGBvVS,Nigeria,West Africa,False,73,77,68,2025,Unknown,Independent,0.738,0.612,0.736,100.8,0.331,0.0125,0.109,0.3,-4.62,5,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,6BZ2DNapAPgzNDMz3tozhU,Tattoo,"Mellissa, Blaqbonez",30OlnKlh10yCfIuAWBmBkW,United Kingdom,Northern Europe,True,32,40,69,2025,Unknown,Independent,0.737,0.733,0.646,99.8,0.128,0.0161,0.05,0.153,-6.66,11,0,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,3qS4spuVywoeh9uGIpRuQh,Bout U,Rema,46pWGuE3dSwY3bMMXGBvVS,Nigeria,West Africa,False,66,77,70,2025,Unknown,Independent,0.737,0.739,0.465,106.1,0.344,0.0422,0.091,0.19,-3.07,9,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,3HdiLzN2f7VpCzBR0Zz3JP,Holy Water (feat. Victony & Musa Keys),"Davido, Victony, Musa Keys",0Y3agQaa6g2r0YmHPOO9rh,Nigeria,West Africa,False,54,75,71,2025,Unknown,Independent,0.697,0.706,0.588,98.0,0.215,0.0665,0.05,0.286,-6.06,5,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,2Vs4jKsqTXgK66WknruQWc,EARLY MORNING,ODUMODUBLVCK,3LOm0AZjpwVQebvkyanjDy,Nigeria,West Africa,False,43,73,72,2025,Unknown,Independent,0.597,0.724,0.592,130.5,0.106,0.0496,0.108,0.293,-4.04,3,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,0lhLSwvRKGHfIcVEz3uQK6,Laho,Shallipopi,4TKhxSkqClXrdtUWgKqHVU,Nigeria,West Africa,False,7,70,73,2025,Unknown,Independent,0.608,0.788,0.753,128.5,0.132,0.15,0.11,0.3,-5.31,10,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,0QCIpQV3twfqo9kh0t8Zza,Shake It To The Max (FLY) - Remix,"MOLIY, Silent Addy, Skillibeng, Shenseea",2hVWBpjLW4Q7fboYz2pVYK,Ghana,West Africa,False,84,73,74,2025,Unknown,Independent,0.588,0.792,0.829,122.1,0.312,0.0424,0.171,0.3,-7.01,10,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,6rOqLUy3kp0PVQQEtNPpbQ,Happiness (feat. Asake & Gunna),"Sarz, Asake, Gunna",408vMm7y1227ASq7GmWygZ,Nigeria,West Africa,False,61,65,75,2023,Unknown,Independent,0.617,0.692,0.563,119.9,0.032,0.0981,0.35,0.132,-5.62,1,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,3iHp95MVzN1hBiOuR0cJmy,TOY GIRL (with Juno & Valentino Rose),"ODUMODUBLVCK, Juno, Valentino Rose",3LOm0AZjpwVQebvkyanjDy,Nigeria,West Africa,False,55,73,76,2025,Unknown,Independent,0.686,0.602,0.626,103.7,0.056,0.0472,0.219,0.3,-6.2,6,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,2hODYSmDyWMu2C2XN4bgOV,SHAOLIN,Seyi Vibez,4zmZ8lVLzGc84S4v2B1rLx,Nigeria,West Africa,False,62,75,77,2025,Unknown,Independent,0.63,0.868,0.59,97.9,0.045,0.1095,0.085,0.169,-6.68,9,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,5HeW3DSp2lsfcXXRuJkZUy,Pray,Wizkid,3tVQdUvClmAT7URs9V3rsp,Nigeria,West Africa,False,58,81,78,2024,Unknown,Independent,0.67,0.873,0.79,127.7,0.047,0.048,0.206,0.142,-4.49,1,1,4
afro-fusion-afrikan-radar,Afro-Fusion,Media Publisher,Afrikan Radar,12215,2TOk5OzW5sL83ndKYZJmU7,Active,"Asake, Travis Scott",3a1tBryiczPAZpgoZN9Rzg,Nigeria,West Africa,False,58,75,79,2024,Unknown,Independent,0.737,0.812,0.683,103.2,0.272,0.1358,0.35,0.3,-6.53,6,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,5ht0zFXsezKxVvu8eMiewq,One Condition,"DJ Tunez, Wizkid, FOLA",64oW4P0vsDhlorOxZKQi6a,United States,North America,True,74,65,1,2025,Unknown,Independent,0.697,0.596,0.703,102.3,0.195,0.039,0.35,0.194,-4.31,5,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,0qlu7Te2J2BuAGFcwb3rjn,FUN,Rema,46pWGuE3dSwY3bMMXGBvVS,Nigeria,West Africa,False,78,77,2,2025,Unknown,Independent,0.644,0.679,0.583,102.7,0.01,0.0895,0.221,0.12,-6.06,0,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,27t80Pcxx3VWx5qu5kKALD,Jollificate,"Papi Azed, LUNNAGRAM",3WhOlR7gYmXSY2EJTo5UbZ,Nigeria,West Africa,False,9,13,3,2025,Unknown,Independent,0.746,0.671,0.489,105.3,0.355,0.0495,0.331,0.103,-6.81,8,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,12sQMnFKMtaFkySzuk25nD,Panic Attack,StUreets,602Lleiol93jHIptL2hkjZ,Nigeria,West Africa,False,0,14,4,2025,Unknown,Independent,0.787,0.682,0.752,131.5,0.098,0.0707,0.189,0.3,-7.86,2,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,7dTEOkCQWc8YuHjuaSolSX,Set Up,"BNXN, Seyi Vibez",3zaDigUwjHvjOkSn0NDf9x,Nigeria,West Africa,False,63,71,5,2025,Unknown,Independent,0.637,0.564,0.56,90.0,0.107,0.0696,0.08,0.255,-4.04,0,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,4H59BcHlbybN9nIshYJOau,Ja Ja,Swypar,4xh5kSlsAsFWSNOVTvp1Nr,Nigeria,West Africa,False,21,12,6,2025,Unknown,Independent,0.689,0.639,0.672,112.4,0.012,0.1378,0.35,0.3,-3.0,11,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,6PGfQ34Mss9ZqOo5GUUvKN,Soul On Fire,Mishkid,66yTiTBOxZOi7UDnBnOGsX,Germany,Westhern Europe,False,24,18,7,2025,Unknown,Independent,0.662,0.635,0.641,93.9,0.235,0.0117,0.239,0.279,-6.6,1,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,65cRt4uGMzo51AzXqptVsX,Billionaires Club,"Olamide, Wizkid, Darkoo",4ovtyvs7j1jSmwhkBGHqSr,Nigeria,West Africa,False,67,69,8,2025,Unknown,Independent,0.792,0.873,0.759,107.4,0.075,0.0384,0.166,0.3,-3.75,1,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,60pF3Jc1N9xCqIVb0dZ4eM,BEBENLO,"HIGH M, Damzee",3cndStVPy5pYr29omdzfu5,Nigeria,West Africa,False,20,7,9,2025,Unknown,Independent,0.7,0.68,0.673,114.4,0.125,0.0127,0.243,0.214,-4.91,1,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,5KaNajhPylaZH88QlUrnBM,AFRICA WAKE UP (VIP),Wiznelson,2b309N6wOizexDrfcGK3Si,Nigeria,West Africa,False,19,15,10,2025,Unknown,Independent,0.6,0.81,0.627,109.0,0.279,0.0115,0.05,0.181,-6.18,11,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,6al03F4hh8LUPRMcnrM3H5,Ave Maria,"Ajebo Hustlers, Victony",7oVwzvvrXEC8LbXhaNjTi4,Nigeria,West Africa,False,51,53,11,2024,Unknown,Independent,0.781,0.772,0.584,90.0,0.18,0.0031,0.35,0.055,-6.65,5,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,0Mdpty9ipHzoSUMo6mSx2c,BUGA,Kliffie,1Qo8dv1Ww0BZk26EhcnxLP,Nigeria,West Africa,False,27,12,12,2025,Unknown,Independent,0.629,0.677,0.618,104.9,0.179,0.0071,0.208,0.133,-7.63,8,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,0yVYclELnoKUoTWrbs5MfX,Symbol of Hope,"Waveboii, Badmanprezzy",6YqT8GZFaiwxl2KGywvQ6u,Nigeria,West Africa,False,24,10,13,2025,Unknown,Independent,0.85,0.67,0.699,117.7,0.05,0.0614,0.259,0.191,-6.38,1,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,5hohPxxNfGRbW0PG2R0mhd,Be There Still,Davido,0Y3agQaa6g2r0YmHPOO9rh,Nigeria,West Africa,False,52,75,14,2025,Unknown,Independent,0.839,0.8,0.704,105.4,0.381,0.0484,0.201,0.3,-6.06,9,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,0rvU8yE1WBubDg9TMPzH0R,Don't Kill My Vibe,Dinycee,62X2kqp7VSTVFxQFBCgQt8,Nigeria,West Africa,False,33,25,15,2025,Unknown,Independent,0.55,0.703,0.668,118.9,0.28,0.0144,0.05,0.109,-5.66,9,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,4WoKt6qWoKdKR8YnX7ZTYo,TIMING,Banwo,6VLEbck3YEZbRlnGkQDI4G,Nigeria,West Africa,False,22,18,16,2024,Unknown,Independent,0.739,0.694,0.659,128.5,0.141,0.0381,0.128,0.3,-6.24,8,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,4xVj25uTjTZCaHbSFbYwAE,Hey Jago,"Poco Lee, Shoday, Rahman Jago",63NVCM00HP3vWokNnWQAIc,Nigeria,West Africa,False,61,50,17,2025,Unknown,Independent,0.583,0.682,0.595,105.9,0.229,0.0149,0.35,0.189,-7.27,7,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,2Afz4bZEgaFObS2IJMD1GP,Up To Something,"The Show, NuelMiuzik, Flawless",1YeUz7ZoZsk81FfhK0QLYZ,Nigeria,West Africa,False,32,22,18,2025,Unknown,Independent,0.66,0.756,0.598,100.4,0.145,0.0058,0.147,0.188,-3.7,10,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,7EzWkg2eZjwXwHEEhVcnxJ,Gimme Your Love,"Zlatan, Olamide",4mSWNal2Ixxf1zrXSTLoep,Nigeria,West Africa,False,47,67,19,2024,Unknown,Independent,0.803,0.795,0.668,96.5,0.193,0.1274,0.292,0.3,-7.61,7,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,4rYrmw13Viwwu3c5vM89ty,Pano Tona,"Kizz Daniel, Adekunle Gold",1X6cBGnXpEpN7CmflLKmLV,Nigeria,West Africa,False,48,68,20,2024,Unknown,Independent,0.827,0.704,0.698,117.8,0.4,0.0486,0.094,0.261,-6.11,0,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,1QkUnVCGx3ghx0WG8XO4J7,Jay Jay,Ruger,0a1SidMjD8D6EHvJph4n2H,Nigeria,West Africa,False,50,67,21,2025,Unknown,Independent,0.65,0.837,0.644,101.6,0.208,0.0294,0.059,0.205,-5.72,6,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,2YwBdxvMFsWUSCaL1U6xIg,HAPPY SONG,Seyi Vibez,4zmZ8lVLzGc84S4v2B1rLx,Nigeria,West Africa,False,60,75,22,2025,Unknown,Independent,0.762,0.597,0.615,105.0,0.076,0.0263,0.195,0.105,-5.31,7,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,2j8n2hpZlEMvtrjJ7n0ZIy,Bad Girl (feat. Asake),"Wizkid, Asake",3tVQdUvClmAT7URs9V3rsp,Nigeria,West Africa,False,64,81,23,2024,Unknown,Independent,0.744,0.549,0.68,117.5,0.336,0.0082,0.101,0.165,-5.89,5,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,5mNEct44dKpHjEyCGVQNsF,Till Thy Kingdom Come,Zlatan,4mSWNal2Ixxf1zrXSTLoep,Nigeria,West Africa,False,49,67,24,2024,Unknown,Independent,0.811,0.629,0.479,114.3,0.214,0.0518,0.127,0.3,-4.18,0,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,09ISd5Xw3QMvxKhvNj5tIC,Pxy Drip,Naira Marley,5DfaMudUwkoz6TAPYifqkJ,Nigeria,West Africa,False,59,58,25,2024,Unknown,Independent,0.85,0.655,0.768,99.2,0.139,0.0753,0.145,0.124,-6.38,4,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,6RNP84XyE9eemCgWPVRni8,DOINGZ,Oxlade,3WTrdbZU99dgTtt3ZkyamT,Nigeria,West Africa,False,37,62,26,2025,Unknown,Independent,0.601,0.701,0.543,125.5,0.07,0.0069,0.136,0.3,-3.0,0,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,6XBIOtdSL47qn201KKNCA0,JUJU (feat. Shallipopi),"Smur Lee, ODUMODUBLVCK, Shallipopi",5jF4VfE2TZtAXWYQLe3F8A,Nigeria,West Africa,False,59,58,27,2024,Unknown,Independent,0.795,0.669,0.682,90.0,0.091,0.0991,0.326,0.188,-5.7,2,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,3tH6wzTJ1IdlBoMJh6oG8a,Wavy,"Tml Vibez, Dj 4kerty",4x4ggvlhCaj5oNqKRRwOAL,Nigeria,West Africa,False,42,63,28,2024,Unknown,Independent,0.682,0.754,0.701,99.9,0.116,0.0314,0.095,0.3,-7.31,2,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,6wN5G9LhuljafQRHzb4K6s,Vex For U (feat. Fireboy DML & Ayo Maff),"Lil Kesh, Fireboy DML, Ayo Maff",38XiDu0kK3Z5jdHUDqBzNT,Nigeria,West Africa,False,50,53,29,2024,Unknown,Independent,0.624,0.695,0.512,108.4,0.169,0.0192,0.235,0.3,-6.73,7,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,4uLBwGnr1U3ctcDZrnVEgK,WHY LOVE,Asake,3a1tBryiczPAZpgoZN9Rzg,Nigeria,West Africa,False,65,75,30,2025,Unknown,Independent,0.69,0.824,0.8,135.0,0.293,0.0418,0.267,0.226,-3.53,5,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,52ZxqHSe1HesJPwuuBiW4U,MARIO KART,Seyi Vibez,4zmZ8lVLzGc84S4v2B1rLx,Nigeria,West Africa,False,68,75,31,2025,Unknown,Independent,0.747,0.743,0.595,127.1,0.064,0.15,0.063,0.3,-3.63,0,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,37PVItglTwpHi9nq0ftOjg,alone (feat. BhadBoi OML),"FOLA, BhadBoi OML",0FK1hXdXst70HD11n5J26z,Nigeria,West Africa,False,56,74,32,2024,Unknown,Independent,0.742,0.847,0.9,99.9,0.088,0.0369,0.348,0.126,-5.01,10,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,7xUCIZhvKkH4aWrR5eUodN,May 10th,Serøtonin,2WBBOY2ru2VV81lWHw6lzp,Nigeria,West Africa,False,59,54,33,2024,Unknown,Independent,0.629,0.721,0.717,113.3,0.256,0.0584,0.09,0.207,-5.3,5,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,7L1DT2ByQ331AJkDfjvI5N,Management,"Smur Lee, BIGKHALID",5jF4VfE2TZtAXWYQLe3F8A,Nigeria,West Africa,False,67,58,34,2025,Unknown,Independent,0.709,0.59,0.451,111.4,0.096,0.0348,0.333,0.3,-3.0,7,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,3H2bLX6U4kNuv04iTkCrSp,HAUSAPIANO - Remix,"Kvng Vinci, Zerrydl",2toONwOXJt03vVKmJZs30X,Nigeria,West Africa,False,62,46,35,2024,Unknown,Independent,0.721,0.737,0.798,108.1,0.051,0.1027,0.225,0.114,-4.37,0,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,4XHrQHvHWlE0RldeG8Nslq,Na Scra,Famous Pluto,2hg21aqtw66FhKSo3Uzbne,Nigeria,West Africa,False,63,61,36,2025,Unknown,Independent,0.807,0.721,0.647,121.8,0.193,0.0891,0.074,0.175,-3.51,11,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,2hODYSmDyWMu2C2XN4bgOV,SHAOLIN,Seyi Vibez,4zmZ8lVLzGc84S4v2B1rLx,Nigeria,West Africa,False,62,75,37,2025,Unknown,Independent,0.63,0.868,0.59,97.9,0.045,0.1095,0.085,0.169,-6.68,9,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,2GSK9VfsKWpVOV6ZzKiMA4,alone - Remix,"FOLA, BNXN",0FK1hXdXst70HD11n5J26z,Nigeria,West Africa,False,65,74,38,2024,Unknown,Independent,0.672,0.719,0.63,124.0,0.165,0.0551,0.35,0.3,-3.78,10,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,6e0YUaVAfDxUabmybOjguy,Awuke,"Davido, YG Marley",0Y3agQaa6g2r0YmHPOO9rh,Nigeria,West Africa,False,56,75,39,2024,Unknown,Independent,0.55,0.736,0.549,120.4,0.215,0.0941,0.157,0.3,-5.78,5,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,2WHM3orrvvqziSkG0xp8sy,Fuji Vibe,Asake,3a1tBryiczPAZpgoZN9Rzg,Nigeria,West Africa,False,59,75,40,2024,Unknown,Independent,0.625,0.783,0.626,104.1,0.278,0.0401,0.112,0.131,-5.94,8,1,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,7BOgyrWA7OURpdJ9YksRFR,Casablanca,"Shoday, Ayo Maff",23R4AtMwVv0pbJYB1joioW,Nigeria,West Africa,False,50,59,41,2024,Unknown,Independent,0.736,0.907,0.537,107.9,0.132,0.0026,0.05,0.3,-3.98,8,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,2qdwZPTNCHb8DXfQin53WK,Back to Back,Zerrydl,3sHq8pB8IoGvnatMuoixwd,Nigeria,West Africa,False,59,61,42,2024,Unknown,Independent,0.55,0.693,0.479,135.0,0.055,0.0613,0.116,0.05,-3.0,9,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,5nmYNuBSh99LNDdZ0iSe2O,Get Better,"Zlatan, FOLA",4mSWNal2Ixxf1zrXSTLoep,Nigeria,West Africa,False,66,67,43,2025,Unknown,Independent,0.638,0.706,0.605,111.2,0.212,0.0914,0.219,0.298,-3.57,9,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,4KZMoDuxwSYP63bhbnMqe3,Stronger,Young Jonn,4JM1zsVj1pt38Q8mhv5teI,Nigeria,West Africa,False,64,68,44,2024,Unknown,Independent,0.55,0.711,0.722,90.0,0.16,0.0277,0.224,0.219,-7.49,1,0,4
afrobeats-central-hypetribe,Afrobeats Central,Media Publisher,HypeTribe,1659,258dAAbHbmjEuxZCPT3YqC,Money,Teni,3ukrG1BmfEiuo0KDj8YTTS,Nigeria,West Africa,False,53,55,45,2025,Unknown,Independent,0.733,0.732,0.779,112.8,0.194,0.0492,0.286,0.233,-4.26,10,0,4
feel-good-afrobeats,FEEL GOOD AFROBEATS,Media Publisher,COMPLEX,4640,6aoKNOL481xVNuqeayQjPj,KELEBU,Rema,46pWGuE3dSwY3bMMXGBvVS,Nigeria,West Africa,False,66,77,1,2025,Unknown,Independent,0.559,0.711,0.739,109.4,0.253,0.0275,0.269,0.3,-7.12,1,0,4
feel-good-afrobeats,FEEL GOOD AFROBEATS,Media Publisher,COMPLEX,4640,6mSjg7wEv4MLKtc2KqgJAE,TaTaTa (feat. Travis Scott),"Burna Boy, Travis Scott",3wcj11K77LjEY1PkEazffa,Nigeria,West Africa,False,52,80,2,2025,Unknown,Independent,0.636,0.665,0.661,111.3,0.133,0.1247,0.222,0.177,-6.46,5,1,4
feel-good-afrobeats,FEEL GOOD AFROBEATS,Media Publisher,COMPLEX,4640,5GyaXqMfcIGHfmTUITFacS,With You (feat. Omah Lay),"Davido, Omah Lay",0Y3agQaa6g2r0YmHPOO9rh,Nigeria,West Africa,False,76,75,3,2025,Unknown,Independent,0.613,0.847,0.56,131.0,0.193,0.0977,0.109,0.3,-7.03,4,1,4
feel-good-afrobeats,FEEL GOOD AFROBEATS,Media Publisher,COMPLEX,4640,0QCIpQV3twfqo9kh0t8Zza,Shake It To The Max (FLY) - Remix,"MOLIY, Silent Addy, Skillibeng, Shenseea",2hVWBpjLW4Q7fboYz2pVYK,Ghana,West Africa,False,84,73,4,2025,Unknown,Independent,0.588,0.792,0.829,122.1,0.312,0.0424,0.171,0.3,-7.01,10,1,4
feel-good-afrobeats,FEEL GOOD AFROBEATS,Media Publisher,COMPLEX,4640,0yVYclELnoKUoTWrbs5MfX,Symbol of Hope,"Waveboii, Badmanprezzy",6YqT8GZFaiwxl2KGywvQ6u,Nigeria,West Africa,False,24,10,5,2025,Unknown,Independent,0.85,0.67,0.699,117.7,0.05,0.0614,0.259,0.191,-6.38,1,0,4
